"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"11/05/2020","VA","10/29/2020","11/04/2020","185,836","9,079","3,675","64","0","0"
"11/12/2020","VA","11/05/2020","11/11/2020","196,510","10,674","3,734","59","0","0"
"11/19/2020","VA","11/12/2020","11/18/2020","208,840","12,330","3,853","119","0","0"
"11/26/2020","VA","11/19/2020","11/25/2020","226,287","17,447","4,001","148","0","0"
"12/03/2020","VA","11/26/2020","12/02/2020","242,462","16,175","4,106","105","0","0"
"12/10/2020","VA","12/03/2020","12/09/2020","267,113","24,651","4,278","172","0","0"
"12/17/2020","VA","12/10/2020","12/16/2020","292,241","25,128","4,504","226","0","0"
"12/24/2020","VA","12/17/2020","12/23/2020","319,134","26,893","4,758","254","0","0"
"12/31/2020","VA","12/24/2020","12/30/2020","344,344","25,210","4,982","224","0","0"
"01/07/2021","VA","12/31/2020","01/06/2021","377,309","32,965","5,227","245","0","0"
"01/14/2021","VA","01/07/2021","01/13/2021","412,575","35,266","5,552","325","0","0"
"01/21/2021","VA","01/14/2021","01/20/2021","455,600","43,025","5,861","309","0","0"
"01/28/2021","VA","01/21/2021","01/27/2021","488,537","32,937","6,227","366","0","0"
"02/04/2021","VA","01/28/2021","02/03/2021","513,299","24,762","6,572","345","0","0"
"02/11/2021","VA","02/04/2021","02/10/2021","537,248","23,949","6,921","349","0","0"
"02/18/2021","VA","02/11/2021","02/17/2021","555,271","18,023","7,070","149","0","0"
"02/25/2021","VA","02/18/2021","02/24/2021","568,746","13,475","7,808","738","0","0"
"03/04/2021","VA","02/25/2021","03/03/2021","579,787","11,041","9,314","1,506","0","0"
"03/11/2021","VA","03/04/2021","03/10/2021","588,906","9,119","9,802","488","0","0"
"03/18/2021","VA","03/11/2021","03/17/2021","598,290","9,384","10,053","251","0","0"
"03/25/2021","VA","03/18/2021","03/24/2021","608,524","10,234","10,127","74","0","0"
"04/01/2021","VA","03/25/2021","03/31/2021","618,792","10,268","10,240","113","0","0"
"04/08/2021","VA","04/01/2021","04/07/2021","628,956","10,164","10,397","157","0","0"
"04/15/2021","VA","04/08/2021","04/14/2021","640,031","11,075","10,496","99","0","0"
"04/22/2021","VA","04/15/2021","04/21/2021","649,459","9,428","10,618","122","0","0"
"04/29/2021","VA","04/22/2021","04/28/2021","656,879","7,420","10,715","97","0","0"
"05/06/2021","VA","04/29/2021","05/05/2021","663,157","6,278","10,818","103","0","0"
"05/13/2021","VA","05/06/2021","05/12/2021","667,615","4,458","10,904","86","0","0"
"05/20/2021","VA","05/13/2021","05/19/2021","670,639","3,024","11,009","105","0","0"
"05/27/2021","VA","05/20/2021","05/26/2021","673,310","2,671","11,093","84","0","0"
"06/03/2021","VA","05/27/2021","06/02/2021","675,006","1,696","11,164","71","0","0"
"06/10/2021","VA","06/03/2021","06/09/2021","676,373","1,367","11,215","51","0","0"
"06/17/2021","VA","06/10/2021","06/16/2021","677,366","993","11,277","62","0","0"
"06/24/2021","VA","06/17/2021","06/23/2021","678,295","929","11,319","42","0","0"
"07/01/2021","VA","06/24/2021","06/30/2021","679,910","1,615","11,369","50","0","0"
"07/08/2021","VA","07/01/2021","07/07/2021","681,359","1,449","11,396","27","0","0"
"07/15/2021","VA","07/08/2021","07/14/2021","683,484","2,125","11,437","41","0","0"
"07/22/2021","VA","07/15/2021","07/21/2021","686,771","3,287","11,465","28","0","0"
"07/29/2021","VA","07/22/2021","07/28/2021","692,115","5,344","11,512","47","0","0"
"08/05/2021","VA","07/29/2021","08/04/2021","701,052","8,937","11,531","19","0","0"
"08/12/2021","VA","08/05/2021","08/11/2021","713,195","12,143","11,576","45","0","0"
"08/19/2021","VA","08/12/2021","08/18/2021","728,524","15,329","11,627","51","0","0"
"08/26/2021","VA","08/19/2021","08/25/2021","747,641","19,117","11,709","82","0","0"
"09/02/2021","VA","08/26/2021","09/01/2021","769,842","22,201","11,855","146","0","0"
"09/09/2021","VA","09/02/2021","09/08/2021","793,396","23,554","11,970","115","0","0"
"09/16/2021","VA","09/09/2021","09/15/2021","818,803","25,407","12,167","197","0","0"
"09/23/2021","VA","09/16/2021","09/22/2021","843,082","24,279","12,403","236","0","0"
"09/30/2021","VA","09/23/2021","09/29/2021","863,668","20,586","12,693","290","0","0"
"10/07/2021","VA","09/30/2021","10/06/2021","882,373","18,705","12,985","292","0","0"
"10/14/2021","VA","10/07/2021","10/13/2021","897,761","15,388","13,277","292","0","0"
"10/21/2021","VA","10/14/2021","10/20/2021","911,113","13,352","13,565","288","0","0"
"10/28/2021","VA","10/21/2021","10/27/2021","921,354","10,241","13,796","231","0","0"
"11/04/2021","VA","10/28/2021","11/03/2021","930,418","9,064","14,026","230","0","0"
"11/11/2021","VA","11/04/2021","11/10/2021","939,690","9,272","14,250","224","0","0"
"11/18/2021","VA","11/11/2021","11/17/2021","949,801","10,111","14,439","189","0","0"
"11/25/2021","VA","11/18/2021","11/24/2021","960,708","10,907","14,594","155","0","0"
"12/02/2021","VA","11/25/2021","12/01/2021","971,530","10,822","14,725","131","0","0"
"12/09/2021","VA","12/02/2021","12/08/2021","988,149","16,619","14,834","109","0","0"
"12/16/2021","VA","12/09/2021","12/15/2021","1,006,253","18,104","15,020","186","0","0"
"12/23/2021","VA","12/16/2021","12/22/2021","1,034,122","27,869","15,217","197","0","0"
"12/30/2021","VA","12/23/2021","12/29/2021","1,087,405","53,283","15,528","311","0","0"
"01/06/2022","VA","12/30/2021","01/05/2022","1,186,887","99,482","15,619","91","0","0"
"01/13/2022","VA","01/06/2022","01/12/2022","1,315,256","128,369","15,731","112","0","0"
"01/20/2022","VA","01/13/2022","01/19/2022","1,419,848","104,592","15,826","95","0","0"
"01/27/2022","VA","01/20/2022","01/26/2022","1,502,671","82,823","16,040","214","0","0"
"02/03/2022","VA","01/27/2022","02/02/2022","1,557,148","54,477","16,404","364","0","0"
"02/10/2022","VA","02/03/2022","02/09/2022","1,591,560","34,412","17,297","893","0","0"
"02/17/2022","VA","02/10/2022","02/16/2022","1,613,908","22,348","17,866","569","0","0"
"02/24/2022","VA","02/17/2022","02/23/2022","1,629,235","15,327","18,320","454","0","0"
"03/03/2022","VA","02/24/2022","03/02/2022","1,639,686","10,451","18,840","520","0","0"
"03/10/2022","VA","03/03/2022","03/09/2022","1,646,918","7,232","19,115","275","0","0"
"03/17/2022","VA","03/10/2022","03/16/2022","1,653,999","7,081","19,361","246","0","0"
"03/24/2022","VA","03/17/2022","03/23/2022","1,659,447","5,448","19,516","155","0","0"
"03/31/2022","VA","03/24/2022","03/30/2022","1,664,702","5,255","19,632","116","0","0"
"04/07/2022","VA","03/31/2022","04/06/2022","1,670,794","6,092","19,750","118","0","0"
"04/14/2022","VA","04/07/2022","04/13/2022","1,678,772","7,978","19,911","161","0","0"
"04/21/2022","VA","04/14/2022","04/20/2022","1,686,600","7,828","20,053","142","0","0"
"04/28/2022","VA","04/21/2022","04/27/2022","1,696,869","10,269","20,162","109","0","0"
"05/05/2022","VA","04/28/2022","05/04/2022","1,709,651","12,782","20,216","54","0","0"
"05/12/2022","VA","05/05/2022","05/11/2022","1,726,049","16,398","20,259","43","0","0"
"05/19/2022","VA","05/12/2022","05/18/2022","1,746,783","20,734","20,288","29","0","0"
"05/26/2022","VA","05/19/2022","05/25/2022","1,769,771","22,988","20,320","32","0","0"
"06/02/2022","VA","05/26/2022","06/01/2022","1,789,861","20,090","20,358","38","0","0"
"06/09/2022","VA","06/02/2022","06/08/2022","1,810,425","20,564","20,398","40","0","0"
"06/16/2022","VA","06/09/2022","06/15/2022","1,829,020","18,595","20,412","14","0","0"
"06/23/2022","VA","06/16/2022","06/22/2022","1,845,652","16,632","20,443","31","0","0"
"06/30/2022","VA","06/23/2022","06/29/2022","1,864,527","18,875","20,547","104","0","0"
"07/07/2022","VA","06/30/2022","07/06/2022","1,882,691","18,164","20,663","116","0","0"
"07/14/2022","VA","07/07/2022","07/13/2022","1,903,713","21,022","20,742","79","0","0"
"07/21/2022","VA","07/14/2022","07/20/2022","1,923,918","20,205","20,808","66","0","0"
"07/28/2022","VA","07/21/2022","07/27/2022","1,945,465","21,547","20,860","52","0","0"
"08/04/2022","VA","07/28/2022","08/03/2022","1,965,859","20,394","20,966","106","0","0"
"08/11/2022","VA","08/04/2022","08/10/2022","1,985,009","19,150","21,072","106","0","0"
"08/18/2022","VA","08/11/2022","08/17/2022","2,002,771","17,762","21,175","103","0","0"
"08/25/2022","VA","08/18/2022","08/24/2022","2,021,539","18,768","21,296","121","0","0"
"09/01/2022","VA","08/25/2022","08/31/2022","2,038,886","17,347","21,395","99","0","0"
"09/08/2022","VA","09/01/2022","09/07/2022","2,052,693","13,807","21,509","114","0","0"
"09/15/2022","VA","09/08/2022","09/14/2022","2,064,814","12,121","21,620","111","0","0"
"09/22/2022","VA","09/15/2022","09/21/2022","2,074,577","9,763","21,700","80","0","0"
"09/29/2022","VA","09/22/2022","09/28/2022","2,083,101","8,524","21,795","95","0","0"
"10/06/2022","VA","09/29/2022","10/05/2022","2,090,271","7,170","21,875","80","0","0"
"10/13/2022","VA","10/06/2022","10/12/2022","2,098,288","8,017","21,968","93","0","0"
"10/20/2022","VA","10/13/2022","10/19/2022","2,106,081","7,793","22,049","81","0","0"
"10/27/2022","VA","10/20/2022","10/26/2022","2,113,282","7,201","22,126","77","0","0"
"11/03/2022","VA","10/27/2022","11/02/2022","2,121,644","8,362","22,179","53","0","0"
"11/10/2022","VA","11/03/2022","11/09/2022","2,129,174","7,530","22,210","31","0","0"
"11/17/2022","VA","11/10/2022","11/16/2022","2,135,699","6,525","22,238","28","0","0"
"11/24/2022","VA","11/17/2022","11/23/2022","2,141,888","6,189","22,327","89","0","0"
"12/01/2022","VA","11/24/2022","11/30/2022","2,149,490","7,602","22,407","80","0","0"
"12/08/2022","VA","12/01/2022","12/07/2022","2,159,651","10,161","22,490","83","0","0"
"12/15/2022","VA","12/08/2022","12/14/2022","2,171,416","11,765","22,558","68","0","0"
"12/22/2022","VA","12/15/2022","12/21/2022","2,185,270","13,854","22,615","57","0","0"
"12/29/2022","VA","12/22/2022","12/28/2022","2,199,302","14,032","22,656","41","0","0"
"01/05/2023","VA","12/29/2022","01/04/2023","2,211,819","12,517","22,680","24","0","0"
"01/12/2023","VA","01/05/2023","01/11/2023","2,229,477","17,658","22,813","133","0","0"
"01/19/2023","VA","01/12/2023","01/18/2023","2,239,797","10,320","22,955","142","0","0"
"01/26/2023","VA","01/19/2023","01/25/2023","2,250,161","10,364","23,079","124","0","0"
"02/02/2023","VA","01/26/2023","02/01/2023","2,259,746","9,585","23,128","49","0","0"
"05/11/2023","WY","05/04/2023","05/10/2023","187,034","366","2,031","0","0","0"
"01/30/2020","AK","01/23/2020","01/29/2020","0","0","0","0","0","0"
"02/06/2020","AK","01/30/2020","02/05/2020","0","0","0","0","0","0"
"02/13/2020","AK","02/06/2020","02/12/2020","0","0","0","0","0","0"
"02/20/2020","AK","02/13/2020","02/19/2020","0","0","0","0","0","0"
"02/27/2020","AK","02/20/2020","02/26/2020","0","0","0","0","0","0"
"03/05/2020","AK","02/27/2020","03/04/2020","0","0","0","0","0","0"
"03/12/2020","AK","03/05/2020","03/11/2020","0","0","0","0","0","0"
"03/19/2020","AK","03/12/2020","03/18/2020","11","11","0","0","0","0"
"03/26/2020","AK","03/19/2020","03/25/2020","63","52","1","1","0","0"
"04/02/2020","AK","03/26/2020","04/01/2020","149","86","3","2","0","0"
"04/09/2020","AK","04/02/2020","04/08/2020","235","86","7","4","0","0"
"04/16/2020","AK","04/09/2020","04/15/2020","300","65","9","2","0","0"
"04/23/2020","AK","04/16/2020","04/22/2020","337","37","9","0","0","0"
"04/30/2020","AK","04/23/2020","04/29/2020","355","18","9","0","0","0"
"05/07/2020","AK","04/30/2020","05/06/2020","374","19","10","1","0","0"
"05/14/2020","AK","05/07/2020","05/13/2020","389","15","10","0","0","0"
"05/21/2020","AK","05/14/2020","05/20/2020","404","15","10","0","0","0"
"01/23/2020","AK","01/16/2020","01/22/2020","0","0","0","0","0","0"
"02/23/2023","VA","02/16/2023","02/22/2023","2,281,020","5,690","23,614","27","0","0"
"03/02/2023","VA","02/23/2023","03/01/2023","2,286,259","5,239","23,628","14","0","0"
"03/09/2023","VA","03/02/2023","03/08/2023","2,290,811","4,552","23,643","15","0","0"
"03/16/2023","VA","03/09/2023","03/15/2023","2,293,698","2,887","23,653","10","0","0"
"03/23/2023","VA","03/16/2023","03/22/2023","2,296,521","2,823","23,660","7","0","0"
"03/30/2023","VA","03/23/2023","03/29/2023","2,299,365","2,844","23,674","14","0","0"
"04/06/2023","VA","03/30/2023","04/05/2023","2,301,842","2,477","23,698","24","0","0"
"04/13/2023","VA","04/06/2023","04/12/2023","2,304,034","2,192","23,706","8","0","0"
"04/20/2023","VA","04/13/2023","04/19/2023","2,305,863","1,829","23,720","14","0","0"
"04/27/2023","VA","04/20/2023","04/26/2023","2,307,444","1,581","23,730","10","0","0"
"05/04/2023","VA","04/27/2023","05/03/2023","2,309,101","1,657","23,736","6","0","0"
"05/11/2023","VA","05/04/2023","05/10/2023","2,310,846","1,745","23,743","7","0","0"
"01/23/2020","VI","01/16/2020","01/22/2020","0","0","0","0","0","0"
"01/30/2020","VI","01/23/2020","01/29/2020","0","0","0","0","0","0"
"02/06/2020","VI","01/30/2020","02/05/2020","0","0","0","0","0","0"
"02/13/2020","VI","02/06/2020","02/12/2020","0","0","0","0","0","0"
"02/20/2020","VI","02/13/2020","02/19/2020","0","0","0","0","0","0"
"02/27/2020","VI","02/20/2020","02/26/2020","0","0","0","0","0","0"
"03/05/2020","VI","02/27/2020","03/04/2020","0","0","0","0","0","0"
"03/12/2020","VI","03/05/2020","03/11/2020","0","0","0","0","0","0"
"03/19/2020","VI","03/12/2020","03/18/2020","2","2","0","0","0","0"
"03/26/2020","VI","03/19/2020","03/25/2020","17","15","0","0","0","0"
"04/02/2020","VI","03/26/2020","04/01/2020","30","13","0","0","0","0"
"04/09/2020","VI","04/02/2020","04/08/2020","45","15","1","1","0","0"
"04/16/2020","VI","04/09/2020","04/15/2020","51","6","1","0","0","0"
"04/23/2020","VI","04/16/2020","04/22/2020","54","3","3","2","0","0"
"04/30/2020","VI","04/23/2020","04/29/2020","57","3","4","1","0","0"
"05/07/2020","VI","04/30/2020","05/06/2020","66","9","4","0","0","0"
"05/14/2020","VI","05/07/2020","05/13/2020","69","3","6","2","0","0"
"05/21/2020","VI","05/14/2020","05/20/2020","69","0","6","0","0","0"
"05/28/2020","VI","05/21/2020","05/27/2020","69","0","6","0","0","0"
"06/04/2020","VI","05/28/2020","06/03/2020","70","1","6","0","0","0"
"06/11/2020","VI","06/04/2020","06/10/2020","72","2","6","0","0","0"
"06/18/2020","VI","06/11/2020","06/17/2020","73","1","6","0","0","0"
"06/25/2020","VI","06/18/2020","06/24/2020","76","3","6","0","0","0"
"07/02/2020","VI","06/25/2020","07/01/2020","90","14","6","0","0","0"
"07/09/2020","VI","07/02/2020","07/08/2020","122","32","6","0","0","0"
"07/16/2020","VI","07/09/2020","07/15/2020","243","121","6","0","0","0"
"07/23/2020","VI","07/16/2020","07/22/2020","320","77","7","1","0","0"
"07/30/2020","VI","07/23/2020","07/29/2020","385","65","8","1","0","0"
"08/06/2020","VI","07/30/2020","08/05/2020","481","96","8","0","0","0"
"08/13/2020","VI","08/06/2020","08/12/2020","639","158","9","1","0","0"
"08/20/2020","VI","08/13/2020","08/19/2020","828","189","9","0","0","0"
"08/27/2020","VI","08/20/2020","08/26/2020","1,030","202","14","5","0","0"
"09/03/2020","VI","08/27/2020","09/02/2020","1,144","114","15","1","0","0"
"09/10/2020","VI","09/03/2020","09/09/2020","1,197","53","18","3","0","0"
"09/17/2020","VI","09/10/2020","09/16/2020","1,232","35","19","1","0","0"
"09/24/2020","VI","09/17/2020","09/23/2020","1,290","58","19","0","0","0"
"10/01/2020","VI","09/24/2020","09/30/2020","1,318","28","20","1","0","0"
"10/08/2020","VI","10/01/2020","10/07/2020","1,322","4","20","0","0","0"
"10/15/2020","VI","10/08/2020","10/14/2020","1,328","6","20","0","0","0"
"10/22/2020","VI","10/15/2020","10/21/2020","1,337","9","21","1","0","0"
"10/29/2020","VI","10/22/2020","10/28/2020","1,353","16","21","0","0","0"
"11/05/2020","VI","10/29/2020","11/04/2020","1,388","35","23","2","0","0"
"11/12/2020","VI","11/05/2020","11/11/2020","1,413","25","23","0","0","0"
"11/19/2020","VI","11/12/2020","11/18/2020","1,463","50","23","0","0","0"
"11/26/2020","VI","11/19/2020","11/25/2020","1,521","58","23","0","0","0"
"12/03/2020","VI","11/26/2020","12/02/2020","1,589","68","23","0","0","0"
"12/10/2020","VI","12/03/2020","12/09/2020","1,698","109","23","0","0","0"
"12/17/2020","VI","12/10/2020","12/16/2020","1,828","130","23","0","0","0"
"12/24/2020","VI","12/17/2020","12/23/2020","1,967","139","23","0","0","0"
"12/31/2020","VI","12/24/2020","12/30/2020","2,031","64","23","0","0","0"
"01/07/2021","VI","12/31/2020","01/06/2021","2,106","75","24","1","0","0"
"01/14/2021","VI","01/07/2021","01/13/2021","2,166","60","24","0","0","0"
"01/21/2021","VI","01/14/2021","01/20/2021","2,305","139","24","0","0","0"
"01/28/2021","VI","01/21/2021","01/27/2021","2,373","68","24","0","0","0"
"02/04/2021","VI","01/28/2021","02/03/2021","2,440","67","24","0","0","0"
"02/11/2021","VI","02/04/2021","02/10/2021","2,505","65","25","1","0","0"
"02/18/2021","VI","02/11/2021","02/17/2021","2,558","53","25","0","0","0"
"02/25/2021","VI","02/18/2021","02/24/2021","2,623","65","25","0","0","0"
"03/04/2021","VI","02/25/2021","03/03/2021","2,695","72","25","0","0","0"
"03/11/2021","VI","03/04/2021","03/10/2021","2,761","66","25","0","0","0"
"03/18/2021","VI","03/11/2021","03/17/2021","2,803","42","25","0","0","0"
"03/25/2021","VI","03/18/2021","03/24/2021","2,876","73","25","0","0","0"
"04/01/2021","VI","03/25/2021","03/31/2021","2,907","31","26","1","0","0"
"04/08/2021","VI","04/01/2021","04/07/2021","2,954","47","26","0","0","0"
"04/15/2021","VI","04/08/2021","04/14/2021","3,005","51","26","0","0","0"
"04/22/2021","VI","04/15/2021","04/21/2021","3,044","39","27","1","0","0"
"04/29/2021","VI","04/22/2021","04/28/2021","3,098","54","27","0","0","0"
"05/06/2021","VI","04/29/2021","05/05/2021","3,178","80","27","0","0","0"
"05/13/2021","VI","05/06/2021","05/12/2021","3,256","78","27","0","0","0"
"05/20/2021","VI","05/13/2021","05/19/2021","3,308","52","27","0","0","0"
"05/27/2021","VI","05/20/2021","05/26/2021","3,399","91","27","0","0","0"
"06/03/2021","VI","05/27/2021","06/02/2021","3,539","140","28","1","0","0"
"06/10/2021","VI","06/03/2021","06/09/2021","3,652","113","28","0","0","0"
"06/17/2021","VI","06/10/2021","06/16/2021","3,747","95","30","2","0","0"
"06/24/2021","VI","06/17/2021","06/23/2021","3,819","72","30","0","0","0"
"07/01/2021","VI","06/24/2021","06/30/2021","3,879","60","30","0","0","0"
"07/08/2021","VI","07/01/2021","07/07/2021","3,970","91","32","2","0","0"
"07/15/2021","VI","07/08/2021","07/14/2021","4,104","134","32","0","0","0"
"07/22/2021","VI","07/15/2021","07/21/2021","4,286","182","33","1","0","0"
"07/29/2021","VI","07/22/2021","07/28/2021","4,497","211","36","3","0","0"
"08/05/2021","VI","07/29/2021","08/04/2021","4,777","280","39","3","0","0"
"08/12/2021","VI","08/05/2021","08/11/2021","5,093","316","41","2","0","0"
"08/19/2021","VI","08/12/2021","08/18/2021","5,413","320","41","0","0","0"
"08/26/2021","VI","08/19/2021","08/25/2021","5,707","294","51","10","0","0"
"09/02/2021","VI","08/26/2021","09/01/2021","5,934","227","56","5","0","0"
"09/09/2021","VI","09/02/2021","09/08/2021","6,102","168","63","7","0","0"
"09/16/2021","VI","09/09/2021","09/15/2021","6,351","249","67","4","0","0"
"09/23/2021","VI","09/16/2021","09/22/2021","6,557","206","69","2","0","0"
"09/30/2021","VI","09/23/2021","09/29/2021","6,721","164","71","2","0","0"
"10/07/2021","VI","09/30/2021","10/06/2021","6,885","164","72","1","0","0"
"10/14/2021","VI","10/07/2021","10/13/2021","6,978","93","75","3","0","0"
"10/21/2021","VI","10/14/2021","10/20/2021","7,099","121","78","3","0","0"
"10/28/2021","VI","10/21/2021","10/27/2021","7,172","73","81","3","0","0"
"11/04/2021","VI","10/28/2021","11/03/2021","7,251","79","82","1","0","0"
"11/11/2021","VI","11/04/2021","11/10/2021","7,329","78","84","2","0","0"
"11/18/2021","VI","11/11/2021","11/17/2021","7,397","68","84","0","0","0"
"11/25/2021","VI","11/18/2021","11/24/2021","7,490","93","85","1","0","0"
"12/02/2021","VI","11/25/2021","12/01/2021","7,514","24","87","2","0","0"
"12/09/2021","VI","12/02/2021","12/08/2021","7,582","68","87","0","0","0"
"12/16/2021","VI","12/09/2021","12/15/2021","7,624","42","88","1","0","0"
"12/23/2021","VI","12/16/2021","12/22/2021","7,763","139","88","0","0","0"
"12/30/2021","VI","12/23/2021","12/29/2021","8,725","962","88","0","0","0"
"01/06/2022","VI","12/30/2021","01/05/2022","11,160","2,435","89","1","0","0"
"01/13/2022","VI","01/06/2022","01/12/2022","13,110","1,950","90","1","0","0"
"01/20/2022","VI","01/13/2022","01/19/2022","14,028","918","94","4","0","0"
"01/27/2022","VI","01/20/2022","01/26/2022","14,689","661","98","4","0","0"
"02/03/2022","VI","01/27/2022","02/02/2022","14,935","246","102","4","0","0"
"02/10/2022","VI","02/03/2022","02/09/2022","15,128","193","104","2","0","0"
"02/17/2022","VI","02/10/2022","02/16/2022","15,246","118","108","4","0","0"
"02/24/2022","VI","02/17/2022","02/23/2022","15,327","81","109","1","0","0"
"03/03/2022","VI","02/24/2022","03/02/2022","15,410","83","109","0","0","0"
"03/10/2022","VI","03/03/2022","03/09/2022","15,444","34","109","0","0","0"
"03/17/2022","VI","03/10/2022","03/16/2022","15,572","128","109","0","0","0"
"03/24/2022","VI","03/17/2022","03/23/2022","15,596","24","110","1","0","0"
"03/31/2022","VI","03/24/2022","03/30/2022","15,636","40","111","1","0","0"
"04/07/2022","VI","03/31/2022","04/06/2022","15,726","90","111","0","0","0"
"04/14/2022","VI","04/07/2022","04/13/2022","15,836","110","111","0","0","0"
"04/21/2022","VI","04/14/2022","04/20/2022","15,955","119","111","0","0","0"
"04/28/2022","VI","04/21/2022","04/27/2022","16,260","305","111","0","0","0"
"05/05/2022","VI","04/28/2022","05/04/2022","16,918","658","113","2","0","0"
"05/12/2022","VI","05/05/2022","05/11/2022","17,672","754","113","0","0","0"
"05/19/2022","VI","05/12/2022","05/18/2022","18,551","879","113","0","0","0"
"05/26/2022","VI","05/19/2022","05/25/2022","19,252","701","113","0","0","0"
"06/02/2022","VI","05/26/2022","06/01/2022","19,971","719","113","0","0","0"
"06/09/2022","VI","06/02/2022","06/08/2022","20,332","361","115","2","0","0"
"06/16/2022","VI","06/09/2022","06/15/2022","20,562","230","117","2","0","0"
"06/23/2022","VI","06/16/2022","06/22/2022","20,704","142","118","1","0","0"
"06/30/2022","VI","06/23/2022","06/29/2022","20,899","195","118","0","0","0"
"07/07/2022","VI","06/30/2022","07/06/2022","21,022","123","118","0","0","0"
"07/14/2022","VI","07/07/2022","07/13/2022","21,246","224","120","2","0","0"
"07/21/2022","VI","07/14/2022","07/20/2022","21,499","253","120","0","0","0"
"07/28/2022","VI","07/21/2022","07/27/2022","21,677","178","120","0","0","0"
"08/04/2022","VI","07/28/2022","08/03/2022","21,921","244","121","1","0","0"
"08/11/2022","VI","08/04/2022","08/10/2022","22,075","154","122","1","0","0"
"08/18/2022","VI","08/11/2022","08/17/2022","22,278","203","122","0","0","0"
"08/25/2022","VI","08/18/2022","08/24/2022","22,481","203","122","0","0","0"
"09/01/2022","VI","08/25/2022","08/31/2022","22,711","230","122","0","0","0"
"09/08/2022","VI","09/01/2022","09/07/2022","22,859","148","122","0","0","0"
"09/15/2022","VI","09/08/2022","09/14/2022","23,018","159","123","1","0","0"
"09/22/2022","VI","09/15/2022","09/21/2022","23,095","77","123","0","0","0"
"09/29/2022","VI","09/22/2022","09/28/2022","23,154","59","123","0","0","0"
"10/06/2022","VI","09/29/2022","10/05/2022","23,198","44","123","0","0","0"
"10/13/2022","VI","10/06/2022","10/12/2022","23,233","35","123","0","0","0"
"10/20/2022","VI","10/13/2022","10/19/2022","23,276","43","123","0","0","0"
"10/27/2022","VI","10/20/2022","10/26/2022","23,311","35","124","1","0","0"
"11/03/2022","VI","10/27/2022","11/02/2022","23,367","56","124","0","0","0"
"11/10/2022","VI","11/03/2022","11/09/2022","23,435","68","124","0","0","0"
"11/17/2022","VI","11/10/2022","11/16/2022","23,466","31","124","0","0","0"
"11/24/2022","VI","11/17/2022","11/23/2022","23,495","29","124","0","0","0"
"12/01/2022","VI","11/24/2022","11/30/2022","23,520","25","125","1","0","0"
"12/08/2022","VI","12/01/2022","12/07/2022","23,608","88","126","1","0","0"
"12/15/2022","VI","12/08/2022","12/14/2022","23,669","61","126","0","0","0"
"12/22/2022","VI","12/15/2022","12/21/2022","23,721","52","127","1","0","0"
"12/29/2022","VI","12/22/2022","12/28/2022","23,764","43","127","0","0","0"
"01/05/2023","VI","12/29/2022","01/04/2023","23,820","56","127","0","0","0"
"01/12/2023","VI","01/05/2023","01/11/2023","23,951","131","127","0","0","0"
"01/19/2023","VI","01/12/2023","01/18/2023","24,176","225","129","2","0","0"
"01/26/2023","VI","01/19/2023","01/25/2023","24,425","249","129","0","0","0"
"02/02/2023","VI","01/26/2023","02/01/2023","24,558","133","129","0","0","0"
"02/09/2023","VI","02/02/2023","02/08/2023","24,649","91","129","0","0","0"
"02/16/2023","VI","02/09/2023","02/15/2023","24,693","44","130","1","0","0"
"02/23/2023","VI","02/16/2023","02/22/2023","24,741","48","130","0","0","0"
"03/02/2023","VI","02/23/2023","03/01/2023","24,774","33","130","0","0","0"
"03/09/2023","VI","03/02/2023","03/08/2023","24,798","24","130","0","0","0"
"03/16/2023","VI","03/09/2023","03/15/2023","24,821","23","130","0","0","0"
"03/23/2023","VI","03/16/2023","03/22/2023","24,838","17","130","0","0","0"
"03/30/2023","VI","03/23/2023","03/29/2023","24,863","25","130","0","0","0"
"04/06/2023","VI","03/30/2023","04/05/2023","24,886","23","130","0","0","0"
"04/13/2023","VI","04/06/2023","04/12/2023","24,898","12","130","0","0","0"
"04/20/2023","VI","04/13/2023","04/19/2023","24,907","9","130","0","0","0"
"04/27/2023","VI","04/20/2023","04/26/2023","24,919","12","130","0","0","0"
"05/04/2023","VI","04/27/2023","05/03/2023","24,936","17","131","1","0","0"
"05/11/2023","VI","05/04/2023","05/10/2023","24,994","58","131","0","0","0"
"01/23/2020","VT","01/16/2020","01/22/2020","0","0","0","0","0","0"
"01/30/2020","VT","01/23/2020","01/29/2020","0","0","0","0","0","0"
"02/06/2020","VT","01/30/2020","02/05/2020","0","0","0","0","0","0"
"02/13/2020","VT","02/06/2020","02/12/2020","0","0","0","0","0","0"
"02/20/2020","VT","02/13/2020","02/19/2020","0","0","0","0","0","0"
"02/27/2020","VT","02/20/2020","02/26/2020","0","0","0","0","0","0"
"03/05/2020","VT","02/27/2020","03/04/2020","0","0","0","0","0","0"
"03/12/2020","VT","03/05/2020","03/11/2020","1","1","0","0","0","0"
"03/19/2020","VT","03/12/2020","03/18/2020","8","7","0","0","0","0"
"03/26/2020","VT","03/19/2020","03/25/2020","52","44","3","3","0","0"
"04/02/2020","VT","03/26/2020","04/01/2020","234","182","12","9","0","0"
"04/09/2020","VT","04/02/2020","04/08/2020","512","278","22","10","0","0"
