date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths,state_full
07/07/2022,GU,2022-06-30,2022-07-06,52644.0,746.0,371.0,0.0,0.0,0.0,
07/14/2022,GU,2022-07-07,2022-07-13,53459.0,815.0,374.0,3.0,0.0,0.0,
07/21/2022,GU,2022-07-14,2022-07-20,54163.0,704.0,377.0,3.0,0.0,0.0,
07/28/2022,GU,2022-07-21,2022-07-27,55057.0,894.0,380.0,3.0,0.0,0.0,
08/04/2022,GU,2022-07-28,2022-08-03,55822.0,765.0,382.0,2.0,0.0,0.0,
08/11/2022,GU,2022-08-04,2022-08-10,56367.0,545.0,384.0,2.0,0.0,0.0,
08/18/2022,GU,2022-08-11,2022-08-17,57104.0,737.0,389.0,5.0,0.0,0.0,
08/25/2022,GU,2022-08-18,2022-08-24,57599.0,495.0,389.0,0.0,0.0,0.0,
09/01/2022,GU,2022-08-25,2022-08-31,57981.0,382.0,390.0,1.0,0.0,0.0,
09/08/2022,GU,2022-09-01,2022-09-07,58179.0,198.0,394.0,4.0,0.0,0.0,
09/15/2022,GU,2022-09-08,2022-09-14,58352.0,173.0,394.0,0.0,0.0,0.0,
09/22/2022,GU,2022-09-15,2022-09-21,58466.0,114.0,401.0,7.0,0.0,0.0,
09/29/2022,GU,2022-09-22,2022-09-28,58564.0,98.0,401.0,0.0,0.0,0.0,
10/06/2022,GU,2022-09-29,2022-10-05,58600.0,36.0,401.0,0.0,0.0,0.0,
10/13/2022,GU,2022-10-06,2022-10-12,58647.0,47.0,401.0,0.0,0.0,0.0,
10/20/2022,GU,2022-10-13,2022-10-19,58703.0,56.0,401.0,0.0,0.0,0.0,
10/27/2022,GU,2022-10-20,2022-10-26,58751.0,48.0,401.0,0.0,0.0,0.0,
11/03/2022,GU,2022-10-27,2022-11-02,58850.0,99.0,403.0,2.0,0.0,0.0,
11/10/2022,GU,2022-11-03,2022-11-09,58990.0,140.0,406.0,3.0,0.0,0.0,
11/17/2022,GU,2022-11-10,2022-11-16,59039.0,49.0,406.0,0.0,0.0,0.0,
11/24/2022,GU,2022-11-17,2022-11-23,59189.0,150.0,407.0,1.0,0.0,0.0,
12/01/2022,GU,2022-11-24,2022-11-30,59330.0,141.0,409.0,2.0,0.0,0.0,
12/08/2022,GU,2022-12-01,2022-12-07,59460.0,130.0,409.0,0.0,0.0,0.0,
12/15/2022,GU,2022-12-08,2022-12-14,59574.0,114.0,410.0,1.0,0.0,0.0,
12/22/2022,GU,2022-12-15,2022-12-21,59758.0,184.0,411.0,1.0,0.0,0.0,
12/29/2022,GU,2022-12-22,2022-12-28,59926.0,168.0,411.0,0.0,0.0,0.0,
01/05/2023,GU,2022-12-29,2023-01-04,60087.0,161.0,411.0,0.0,0.0,0.0,
01/12/2023,GU,2023-01-05,2023-01-11,60311.0,224.0,414.0,3.0,0.0,0.0,
01/19/2023,GU,2023-01-12,2023-01-18,60526.0,215.0,415.0,1.0,0.0,0.0,
01/26/2023,GU,2023-01-19,2023-01-25,60705.0,179.0,415.0,0.0,0.0,0.0,
02/02/2023,GU,2023-01-26,2023-02-01,60806.0,101.0,415.0,0.0,0.0,0.0,
02/09/2023,GU,2023-02-02,2023-02-08,60866.0,60.0,415.0,0.0,0.0,0.0,
02/16/2023,GU,2023-02-09,2023-02-15,60920.0,54.0,415.0,0.0,0.0,0.0,
02/23/2023,GU,2023-02-16,2023-02-22,60964.0,44.0,415.0,0.0,0.0,0.0,
03/02/2023,GU,2023-02-23,2023-03-01,60997.0,33.0,415.0,0.0,0.0,0.0,
03/09/2023,GU,2023-03-02,2023-03-08,61019.0,22.0,415.0,0.0,0.0,0.0,
03/16/2023,GU,2023-03-09,2023-03-15,61089.0,70.0,415.0,0.0,0.0,0.0,
03/23/2023,GU,2023-03-16,2023-03-22,61116.0,27.0,415.0,0.0,0.0,0.0,
03/30/2023,GU,2023-03-23,2023-03-29,61148.0,32.0,415.0,0.0,0.0,0.0,
04/06/2023,GU,2023-03-30,2023-04-05,61183.0,35.0,415.0,0.0,0.0,0.0,
04/13/2023,GU,2023-04-06,2023-04-12,61237.0,54.0,415.0,0.0,0.0,0.0,
04/20/2023,GU,2023-04-13,2023-04-19,61290.0,53.0,415.0,0.0,0.0,0.0,
04/27/2023,GU,2023-04-20,2023-04-26,61382.0,92.0,415.0,0.0,0.0,0.0,
05/04/2023,GU,2023-04-27,2023-05-03,61479.0,97.0,415.0,0.0,0.0,0.0,
05/11/2023,GU,2023-05-04,2023-05-10,61642.0,163.0,415.0,0.0,0.0,0.0,
01/23/2020,HI,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
01/30/2020,HI,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
02/06/2020,HI,2020-01-30,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
02/13/2020,HI,2020-02-06,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
02/20/2020,HI,2020-02-13,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
02/27/2020,HI,2020-02-20,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
03/05/2020,HI,2020-02-27,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,hawaii
03/12/2020,HI,2020-03-05,2020-03-11,4.0,4.0,1.0,1.0,0.0,0.0,hawaii
03/19/2020,HI,2020-03-12,2020-03-18,19.0,15.0,1.0,0.0,0.0,0.0,hawaii
03/26/2020,HI,2020-03-19,2020-03-25,105.0,86.0,1.0,0.0,0.0,0.0,hawaii
04/02/2020,HI,2020-03-26,2020-04-01,257.0,152.0,5.0,4.0,0.0,0.0,hawaii
04/09/2020,HI,2020-04-02,2020-04-08,406.0,149.0,10.0,5.0,0.0,0.0,hawaii
04/16/2020,HI,2020-04-09,2020-04-15,488.0,82.0,13.0,3.0,0.0,0.0,hawaii
04/23/2020,HI,2020-04-16,2020-04-22,551.0,63.0,13.0,0.0,0.0,0.0,hawaii
04/30/2020,HI,2020-04-23,2020-04-29,583.0,32.0,14.0,1.0,0.0,0.0,hawaii
05/07/2020,HI,2020-04-30,2020-05-06,607.0,24.0,14.0,0.0,0.0,0.0,hawaii
05/14/2020,HI,2020-05-07,2020-05-13,623.0,16.0,14.0,0.0,0.0,0.0,hawaii
05/21/2020,HI,2020-05-14,2020-05-20,638.0,15.0,14.0,0.0,0.0,0.0,hawaii
05/28/2020,HI,2020-05-21,2020-05-27,647.0,9.0,14.0,0.0,0.0,0.0,hawaii
06/04/2020,HI,2020-05-28,2020-06-03,659.0,12.0,15.0,1.0,0.0,0.0,hawaii
06/11/2020,HI,2020-06-04,2020-06-10,684.0,25.0,16.0,1.0,0.0,0.0,hawaii
06/18/2020,HI,2020-06-11,2020-06-17,747.0,63.0,16.0,0.0,0.0,0.0,hawaii
06/25/2020,HI,2020-06-18,2020-06-24,835.0,88.0,19.0,3.0,0.0,0.0,hawaii
07/02/2020,HI,2020-06-25,2020-07-01,936.0,101.0,22.0,3.0,0.0,0.0,hawaii
07/09/2020,HI,2020-07-02,2020-07-08,1087.0,151.0,23.0,1.0,0.0,0.0,hawaii
07/16/2020,HI,2020-07-09,2020-07-15,1284.0,197.0,28.0,5.0,0.0,0.0,hawaii
07/23/2020,HI,2020-07-16,2020-07-22,1444.0,160.0,29.0,1.0,0.0,0.0,hawaii
07/30/2020,HI,2020-07-23,2020-07-29,1798.0,354.0,33.0,4.0,0.0,0.0,hawaii
08/06/2020,HI,2020-07-30,2020-08-05,2645.0,847.0,47.0,14.0,0.0,0.0,hawaii
08/13/2020,HI,2020-08-06,2020-08-12,3874.0,1229.0,69.0,22.0,0.0,0.0,hawaii
08/20/2020,HI,2020-08-13,2020-08-19,5512.0,1638.0,106.0,37.0,0.0,0.0,hawaii
08/27/2020,HI,2020-08-20,2020-08-26,7203.0,1691.0,155.0,49.0,0.0,0.0,hawaii
09/03/2020,HI,2020-08-27,2020-09-02,8999.0,1796.0,200.0,45.0,0.0,0.0,hawaii
09/10/2020,HI,2020-09-03,2020-09-09,10265.0,1266.0,229.0,29.0,0.0,0.0,hawaii
09/17/2020,HI,2020-09-10,2020-09-16,11120.0,855.0,252.0,23.0,0.0,0.0,hawaii
09/24/2020,HI,2020-09-17,2020-09-23,11762.0,642.0,272.0,20.0,0.0,0.0,hawaii
10/01/2020,HI,2020-09-24,2020-09-30,12539.0,777.0,288.0,16.0,0.0,0.0,hawaii
10/08/2020,HI,2020-10-01,2020-10-07,13204.0,665.0,305.0,17.0,0.0,0.0,hawaii
10/15/2020,HI,2020-10-08,2020-10-14,13819.0,615.0,320.0,15.0,0.0,0.0,hawaii
10/22/2020,HI,2020-10-15,2020-10-21,14421.0,602.0,331.0,11.0,0.0,0.0,hawaii
10/29/2020,HI,2020-10-22,2020-10-28,15039.0,618.0,335.0,4.0,0.0,0.0,hawaii
11/05/2020,HI,2020-10-29,2020-11-04,15629.0,590.0,340.0,5.0,0.0,0.0,hawaii
11/12/2020,HI,2020-11-05,2020-11-11,16376.0,747.0,350.0,10.0,0.0,0.0,hawaii
11/19/2020,HI,2020-11-12,2020-11-18,17007.0,631.0,360.0,10.0,0.0,0.0,hawaii
11/26/2020,HI,2020-11-19,2020-11-25,17783.0,776.0,373.0,13.0,0.0,0.0,hawaii
12/03/2020,HI,2020-11-26,2020-12-02,18338.0,555.0,374.0,1.0,0.0,0.0,hawaii
12/10/2020,HI,2020-12-03,2020-12-09,19071.0,733.0,377.0,3.0,0.0,0.0,hawaii
12/17/2020,HI,2020-12-10,2020-12-16,19927.0,856.0,385.0,8.0,0.0,0.0,hawaii
12/24/2020,HI,2020-12-17,2020-12-23,20824.0,897.0,399.0,14.0,0.0,0.0,hawaii
12/31/2020,HI,2020-12-24,2020-12-30,21511.0,687.0,407.0,8.0,0.0,0.0,hawaii
01/07/2021,HI,2020-12-31,2021-01-06,22642.0,1131.0,428.0,21.0,0.0,0.0,hawaii
01/14/2021,HI,2021-01-07,2021-01-13,24004.0,1362.0,440.0,12.0,0.0,0.0,hawaii
01/21/2021,HI,2021-01-14,2021-01-20,24893.0,889.0,447.0,7.0,0.0,0.0,hawaii
01/28/2021,HI,2021-01-21,2021-01-27,25710.0,817.0,456.0,9.0,0.0,0.0,hawaii
02/04/2021,HI,2021-01-28,2021-02-03,26323.0,613.0,463.0,7.0,0.0,0.0,hawaii
02/11/2021,HI,2021-02-04,2021-02-10,26806.0,483.0,465.0,2.0,0.0,0.0,hawaii
02/18/2021,HI,2021-02-11,2021-02-17,27133.0,327.0,469.0,4.0,0.0,0.0,hawaii
02/25/2021,HI,2021-02-18,2021-02-24,27479.0,346.0,472.0,3.0,0.0,0.0,hawaii
03/04/2021,HI,2021-02-25,2021-03-03,27796.0,317.0,477.0,5.0,0.0,0.0,hawaii
03/11/2021,HI,2021-03-04,2021-03-10,28202.0,406.0,480.0,3.0,0.0,0.0,hawaii
03/18/2021,HI,2021-03-11,2021-03-17,28657.0,455.0,485.0,5.0,0.0,0.0,hawaii
03/25/2021,HI,2021-03-18,2021-03-24,29303.0,646.0,488.0,3.0,0.0,0.0,hawaii
04/01/2021,HI,2021-03-25,2021-03-31,30130.0,827.0,490.0,2.0,0.0,0.0,hawaii
04/08/2021,HI,2021-04-01,2021-04-07,30833.0,703.0,493.0,3.0,0.0,0.0,hawaii
04/15/2021,HI,2021-04-08,2021-04-14,31495.0,662.0,497.0,4.0,0.0,0.0,hawaii
04/22/2021,HI,2021-04-15,2021-04-21,32132.0,637.0,499.0,2.0,0.0,0.0,hawaii
04/29/2021,HI,2021-04-22,2021-04-28,32736.0,604.0,501.0,2.0,0.0,0.0,hawaii
05/06/2021,HI,2021-04-29,2021-05-05,33475.0,739.0,509.0,8.0,0.0,0.0,hawaii
05/13/2021,HI,2021-05-06,2021-05-12,34097.0,622.0,515.0,6.0,0.0,0.0,hawaii
05/20/2021,HI,2021-05-13,2021-05-19,34698.0,601.0,516.0,1.0,0.0,0.0,hawaii
05/27/2021,HI,2021-05-20,2021-05-26,35073.0,375.0,526.0,10.0,0.0,0.0,hawaii
06/03/2021,HI,2021-05-27,2021-06-02,35448.0,375.0,530.0,4.0,0.0,0.0,hawaii
06/10/2021,HI,2021-06-03,2021-06-09,35820.0,372.0,530.0,0.0,0.0,0.0,hawaii
06/17/2021,HI,2021-06-10,2021-06-16,36213.0,393.0,533.0,3.0,0.0,0.0,hawaii
06/24/2021,HI,2021-06-17,2021-06-23,36522.0,309.0,533.0,0.0,0.0,0.0,hawaii
07/01/2021,HI,2021-06-24,2021-06-30,36848.0,326.0,540.0,7.0,0.0,0.0,hawaii
07/08/2021,HI,2021-07-01,2021-07-07,37226.0,378.0,546.0,6.0,0.0,0.0,hawaii
07/15/2021,HI,2021-07-08,2021-07-14,37816.0,590.0,557.0,11.0,0.0,0.0,hawaii
07/22/2021,HI,2021-07-15,2021-07-21,38811.0,995.0,572.0,15.0,0.0,0.0,hawaii
07/29/2021,HI,2021-07-22,2021-07-28,40398.0,1587.0,582.0,10.0,0.0,0.0,hawaii
08/05/2021,HI,2021-07-29,2021-08-04,43218.0,2820.0,613.0,31.0,0.0,0.0,hawaii
08/12/2021,HI,2021-08-05,2021-08-11,47250.0,4032.0,663.0,50.0,0.0,0.0,hawaii
08/19/2021,HI,2021-08-12,2021-08-18,52065.0,4815.0,718.0,55.0,0.0,0.0,hawaii
08/26/2021,HI,2021-08-19,2021-08-25,57609.0,5544.0,776.0,58.0,0.0,0.0,hawaii
09/02/2021,HI,2021-08-26,2021-09-01,63506.0,5897.0,853.0,77.0,0.0,0.0,hawaii
09/09/2021,HI,2021-09-02,2021-09-08,68409.0,4903.0,905.0,52.0,0.0,0.0,hawaii
09/16/2021,HI,2021-09-09,2021-09-15,72574.0,4165.0,960.0,55.0,0.0,0.0,hawaii
09/23/2021,HI,2021-09-16,2021-09-22,75923.0,3349.0,1007.0,47.0,0.0,0.0,hawaii
09/30/2021,HI,2021-09-23,2021-09-29,78355.0,2432.0,1034.0,27.0,0.0,0.0,hawaii
10/07/2021,HI,2021-09-30,2021-10-06,80096.0,1741.0,1059.0,25.0,0.0,0.0,hawaii
10/14/2021,HI,2021-10-07,2021-10-13,81244.0,1148.0,1075.0,16.0,0.0,0.0,hawaii
10/21/2021,HI,2021-10-14,2021-10-20,82155.0,911.0,1084.0,9.0,0.0,0.0,hawaii
10/28/2021,HI,2021-10-21,2021-10-27,83135.0,980.0,1095.0,11.0,0.0,0.0,hawaii
11/04/2021,HI,2021-10-28,2021-11-03,83893.0,758.0,1104.0,9.0,0.0,0.0,hawaii
11/11/2021,HI,2021-11-04,2021-11-10,84678.0,785.0,1109.0,5.0,0.0,0.0,hawaii
11/18/2021,HI,2021-11-11,2021-11-17,85367.0,689.0,1115.0,6.0,0.0,0.0,hawaii
11/25/2021,HI,2021-11-18,2021-11-24,86040.0,673.0,1121.0,6.0,0.0,0.0,hawaii
12/02/2021,HI,2021-11-25,2021-12-01,86640.0,600.0,1126.0,5.0,0.0,0.0,hawaii
12/09/2021,HI,2021-12-02,2021-12-08,87368.0,728.0,1131.0,5.0,0.0,0.0,hawaii
12/16/2021,HI,2021-12-09,2021-12-15,88933.0,1565.0,1136.0,5.0,0.0,0.0,hawaii
12/23/2021,HI,2021-12-16,2021-12-22,94730.0,5797.0,1148.0,12.0,0.0,0.0,hawaii
12/30/2021,HI,2021-12-23,2021-12-29,107038.0,12308.0,1162.0,14.0,0.0,0.0,hawaii
01/06/2022,HI,2021-12-30,2022-01-05,127173.0,20135.0,1184.0,22.0,0.0,0.0,hawaii
01/13/2022,HI,2022-01-06,2022-01-12,159399.0,32226.0,1236.0,52.0,0.0,0.0,hawaii
01/20/2022,HI,2022-01-13,2022-01-19,188894.0,29495.0,1295.0,59.0,0.0,0.0,hawaii
01/27/2022,HI,2022-01-20,2022-01-26,211091.0,22197.0,1356.0,61.0,0.0,0.0,hawaii
02/03/2022,HI,2022-01-27,2022-02-02,223781.0,12690.0,1387.0,31.0,0.0,0.0,hawaii
02/10/2022,HI,2022-02-03,2022-02-09,230506.0,6725.0,1407.0,20.0,0.0,0.0,hawaii
02/17/2022,HI,2022-02-10,2022-02-16,233894.0,3388.0,1420.0,13.0,0.0,0.0,hawaii
02/24/2022,HI,2022-02-17,2022-02-23,235821.0,1927.0,1428.0,8.0,0.0,0.0,hawaii
03/03/2022,HI,2022-02-24,2022-03-02,237105.0,1284.0,1435.0,7.0,0.0,0.0,hawaii
03/10/2022,HI,2022-03-03,2022-03-09,238053.0,948.0,1439.0,4.0,0.0,0.0,hawaii
03/17/2022,HI,2022-03-10,2022-03-16,238766.0,713.0,1444.0,5.0,0.0,0.0,hawaii
03/24/2022,HI,2022-03-17,2022-03-23,239581.0,815.0,1444.0,0.0,0.0,0.0,hawaii
03/31/2022,HI,2022-03-24,2022-03-30,240537.0,956.0,1444.0,0.0,0.0,0.0,hawaii
04/07/2022,HI,2022-03-31,2022-04-06,241681.0,1144.0,1445.0,1.0,0.0,0.0,hawaii
04/14/2022,HI,2022-04-07,2022-04-13,243128.0,1447.0,1447.0,2.0,0.0,0.0,hawaii
04/21/2022,HI,2022-04-14,2022-04-20,245306.0,2178.0,1449.0,2.0,0.0,0.0,hawaii
04/28/2022,HI,2022-04-21,2022-04-27,248362.0,3056.0,1454.0,5.0,0.0,0.0,hawaii
05/05/2022,HI,2022-04-28,2022-05-04,252706.0,4344.0,1460.0,6.0,0.0,0.0,hawaii
05/12/2022,HI,2022-05-05,2022-05-11,258839.0,6133.0,1468.0,8.0,0.0,0.0,hawaii
05/19/2022,HI,2022-05-12,2022-05-18,266244.0,7405.0,1479.0,11.0,0.0,0.0,hawaii
05/26/2022,HI,2022-05-19,2022-05-25,275057.0,8813.0,1495.0,16.0,0.0,0.0,hawaii
06/02/2022,HI,2022-05-26,2022-06-01,283702.0,8645.0,1517.0,22.0,0.0,0.0,hawaii
06/09/2022,HI,2022-06-02,2022-06-08,291909.0,8207.0,1535.0,18.0,0.0,0.0,hawaii
06/16/2022,HI,2022-06-09,2022-06-15,298751.0,6842.0,1549.0,14.0,0.0,0.0,hawaii
06/23/2022,HI,2022-06-16,2022-06-22,304559.0,5808.0,1566.0,17.0,0.0,0.0,hawaii
06/30/2022,HI,2022-06-23,2022-06-29,309695.0,5136.0,1584.0,18.0,0.0,0.0,hawaii
07/07/2022,HI,2022-06-30,2022-07-06,313978.0,4283.0,1594.0,10.0,0.0,0.0,hawaii
07/14/2022,HI,2022-07-07,2022-07-13,318281.0,4303.0,1601.0,7.0,0.0,0.0,hawaii
07/21/2022,HI,2022-07-14,2022-07-20,322528.0,4247.0,1609.0,8.0,0.0,0.0,hawaii
07/28/2022,HI,2022-07-21,2022-07-27,326637.0,4109.0,1626.0,17.0,0.0,0.0,hawaii
08/04/2022,HI,2022-07-28,2022-08-03,330291.0,3654.0,1631.0,5.0,0.0,0.0,hawaii
08/11/2022,HI,2022-08-04,2022-08-10,333549.0,3258.0,1642.0,11.0,0.0,0.0,hawaii
08/18/2022,HI,2022-08-11,2022-08-17,336333.0,2784.0,1648.0,6.0,0.0,0.0,hawaii
08/25/2022,HI,2022-08-18,2022-08-24,338595.0,2262.0,1655.0,7.0,0.0,0.0,hawaii
09/01/2022,HI,2022-08-25,2022-08-31,340326.0,1731.0,1658.0,3.0,0.0,0.0,hawaii
09/08/2022,HI,2022-09-01,2022-09-07,341581.0,1255.0,1667.0,9.0,0.0,0.0,hawaii
09/15/2022,HI,2022-09-08,2022-09-14,342906.0,1325.0,1675.0,8.0,0.0,0.0,hawaii
09/22/2022,HI,2022-09-15,2022-09-21,344085.0,1179.0,1677.0,2.0,0.0,0.0,hawaii
09/29/2022,HI,2022-09-22,2022-09-28,345128.0,1043.0,1679.0,2.0,0.0,0.0,hawaii
10/06/2022,HI,2022-09-29,2022-10-05,346285.0,1157.0,1681.0,2.0,0.0,0.0,hawaii
10/13/2022,HI,2022-10-06,2022-10-12,347263.0,978.0,1683.0,2.0,0.0,0.0,hawaii
10/20/2022,HI,2022-10-13,2022-10-19,348406.0,1143.0,1684.0,1.0,0.0,0.0,hawaii
10/27/2022,HI,2022-10-20,2022-10-26,349609.0,1203.0,1684.0,0.0,0.0,0.0,hawaii
11/03/2022,HI,2022-10-27,2022-11-02,350619.0,1010.0,1685.0,1.0,0.0,0.0,hawaii
11/10/2022,HI,2022-11-03,2022-11-09,351617.0,998.0,1685.0,0.0,0.0,0.0,hawaii
11/17/2022,HI,2022-11-10,2022-11-16,352609.0,992.0,1691.0,6.0,0.0,0.0,hawaii
11/24/2022,HI,2022-11-17,2022-11-23,353718.0,1109.0,1701.0,10.0,0.0,0.0,hawaii
12/01/2022,HI,2022-11-24,2022-11-30,354680.0,962.0,1705.0,4.0,0.0,0.0,hawaii
12/08/2022,HI,2022-12-01,2022-12-07,355977.0,1297.0,1712.0,7.0,0.0,0.0,hawaii
12/15/2022,HI,2022-12-08,2022-12-14,357103.0,1126.0,1716.0,4.0,0.0,0.0,hawaii
12/22/2022,HI,2022-12-15,2022-12-21,358213.0,1110.0,1725.0,9.0,0.0,0.0,hawaii
12/29/2022,HI,2022-12-22,2022-12-28,359236.0,1023.0,1728.0,3.0,0.0,0.0,hawaii
01/05/2023,HI,2022-12-29,2023-01-04,360458.0,1222.0,1732.0,4.0,0.0,0.0,hawaii
01/12/2023,HI,2023-01-05,2023-01-11,361745.0,1287.0,1737.0,5.0,0.0,0.0,hawaii
01/19/2023,HI,2023-01-12,2023-01-18,362752.0,1007.0,1742.0,5.0,0.0,0.0,hawaii
01/26/2023,HI,2023-01-19,2023-01-25,363739.0,987.0,1753.0,11.0,0.0,0.0,hawaii
02/02/2023,HI,2023-01-26,2023-02-01,364457.0,718.0,1764.0,11.0,0.0,0.0,hawaii
02/09/2023,HI,2023-02-02,2023-02-08,365141.0,684.0,1772.0,8.0,0.0,0.0,hawaii
02/16/2023,HI,2023-02-09,2023-02-15,365685.0,544.0,1788.0,16.0,0.0,0.0,hawaii
02/23/2023,HI,2023-02-16,2023-02-22,366213.0,528.0,1800.0,12.0,0.0,0.0,hawaii
03/02/2023,HI,2023-02-23,2023-03-01,366615.0,402.0,1800.0,0.0,0.0,0.0,hawaii
03/09/2023,HI,2023-03-02,2023-03-08,367081.0,466.0,1807.0,7.0,0.0,0.0,hawaii
03/16/2023,HI,2023-03-09,2023-03-15,367496.0,415.0,1815.0,8.0,0.0,0.0,hawaii
03/23/2023,HI,2023-03-16,2023-03-22,367976.0,480.0,1819.0,4.0,0.0,0.0,hawaii
03/30/2023,HI,2023-03-23,2023-03-29,369180.0,1204.0,1823.0,4.0,0.0,0.0,hawaii
04/06/2023,HI,2023-03-30,2023-04-05,370188.0,1008.0,1829.0,6.0,0.0,0.0,hawaii
04/13/2023,HI,2023-04-06,2023-04-12,371120.0,932.0,1833.0,4.0,0.0,0.0,hawaii
04/20/2023,HI,2023-04-13,2023-04-19,372029.0,909.0,1842.0,9.0,0.0,0.0,hawaii
04/27/2023,HI,2023-04-20,2023-04-26,372862.0,833.0,1847.0,5.0,0.0,0.0,hawaii
05/04/2023,HI,2023-04-27,2023-05-03,373610.0,748.0,1852.0,5.0,0.0,0.0,hawaii
05/11/2023,HI,2023-05-04,2023-05-10,374264.0,654.0,1856.0,4.0,0.0,0.0,hawaii
01/23/2020,IA,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,iowa
01/30/2020,IA,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,iowa
02/06/2020,IA,2020-01-30,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,iowa
02/13/2020,IA,2020-02-06,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,iowa
02/20/2020,IA,2020-02-13,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,iowa
02/27/2020,IA,2020-02-20,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,iowa
03/05/2020,IA,2020-02-27,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,iowa
03/12/2020,IA,2020-03-05,2020-03-11,13.0,13.0,0.0,0.0,0.0,0.0,iowa
03/19/2020,IA,2020-03-12,2020-03-18,38.0,25.0,0.0,0.0,0.0,0.0,iowa
03/26/2020,IA,2020-03-19,2020-03-25,146.0,108.0,1.0,1.0,0.0,0.0,iowa
04/02/2020,IA,2020-03-26,2020-04-01,546.0,400.0,9.0,8.0,0.0,0.0,iowa
04/09/2020,IA,2020-04-02,2020-04-08,1145.0,599.0,27.0,18.0,0.0,0.0,iowa
04/16/2020,IA,2020-04-09,2020-04-15,1995.0,850.0,53.0,26.0,0.0,0.0,iowa
04/23/2020,IA,2020-04-16,2020-04-22,3745.0,1750.0,90.0,37.0,0.0,0.0,iowa
04/30/2020,IA,2020-04-23,2020-04-29,6842.0,3097.0,148.0,58.0,0.0,0.0,iowa
05/07/2020,IA,2020-04-30,2020-05-06,10404.0,3562.0,218.0,70.0,0.0,0.0,iowa
05/14/2020,IA,2020-05-07,2020-05-13,13282.0,2878.0,306.0,88.0,0.0,0.0,iowa
05/21/2020,IA,2020-05-14,2020-05-20,15623.0,2341.0,393.0,87.0,0.0,0.0,iowa
05/28/2020,IA,2020-05-21,2020-05-27,18368.0,2745.0,496.0,103.0,0.0,0.0,iowa
06/04/2020,IA,2020-05-28,2020-06-03,20305.0,1937.0,573.0,77.0,0.0,0.0,iowa
06/11/2020,IA,2020-06-04,2020-06-10,22624.0,2319.0,631.0,58.0,0.0,0.0,iowa
06/18/2020,IA,2020-06-11,2020-06-17,24463.0,1839.0,675.0,44.0,0.0,0.0,iowa
06/25/2020,IA,2020-06-18,2020-06-24,26602.0,2139.0,689.0,14.0,0.0,0.0,iowa
07/02/2020,IA,2020-06-25,2020-07-01,29514.0,2912.0,716.0,27.0,0.0,0.0,iowa
07/09/2020,IA,2020-07-02,2020-07-08,32626.0,3112.0,736.0,20.0,0.0,0.0,iowa
07/16/2020,IA,2020-07-09,2020-07-15,36540.0,3914.0,775.0,39.0,0.0,0.0,iowa
07/23/2020,IA,2020-07-16,2020-07-22,40210.0,3670.0,814.0,39.0,0.0,0.0,iowa
07/30/2020,IA,2020-07-23,2020-07-29,43626.0,3416.0,854.0,40.0,0.0,0.0,iowa
08/06/2020,IA,2020-07-30,2020-08-05,46753.0,3127.0,900.0,46.0,0.0,0.0,iowa
08/13/2020,IA,2020-08-06,2020-08-12,49777.0,3024.0,953.0,53.0,0.0,0.0,iowa
08/20/2020,IA,2020-08-13,2020-08-19,53559.0,3782.0,1010.0,57.0,0.0,0.0,iowa
08/27/2020,IA,2020-08-20,2020-08-26,58808.0,5249.0,1071.0,61.0,0.0,0.0,iowa
09/03/2020,IA,2020-08-27,2020-09-02,66466.0,7658.0,1132.0,61.0,0.0,0.0,iowa
09/10/2020,IA,2020-09-03,2020-09-09,71600.0,5134.0,1204.0,72.0,0.0,0.0,iowa
09/17/2020,IA,2020-09-10,2020-09-16,76652.0,5052.0,1248.0,44.0,0.0,0.0,iowa
09/24/2020,IA,2020-09-17,2020-09-23,82871.0,6219.0,1297.0,49.0,0.0,0.0,iowa
10/01/2020,IA,2020-09-24,2020-09-30,89249.0,6378.0,1357.0,60.0,0.0,0.0,iowa
10/08/2020,IA,2020-10-01,2020-10-07,95093.0,5844.0,1418.0,61.0,0.0,0.0,iowa
10/15/2020,IA,2020-10-08,2020-10-14,102903.0,7810.0,1503.0,85.0,0.0,0.0,iowa
10/22/2020,IA,2020-10-15,2020-10-21,110251.0,7348.0,1593.0,90.0,0.0,0.0,iowa
10/29/2020,IA,2020-10-22,2020-10-28,120635.0,10384.0,1690.0,97.0,0.0,0.0,iowa
